"Lizenzliste: Walter de Gruyter Online-Zeitschriften LLH2 AL [EZB-NALLH-00543]"			 			 			 			 			 	
"Datum: 11.10.2018 um 12:40 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
204569	"Journal of the International Arthurian Society "	"de Gruyter"	"Allgemeine und vergleichende Sprach- und Literaturwissenschaft. Indogermanistik. Außereuropäische Sprachen und Literaturen"	"2196-9361"	"2196-9353"	"2747052-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=204569"	"http://www.degruyter.com/view/j/jias?recentIssue=true"	2013	1					0	"Mediävistik"
108771	"Klio : Beiträge zur alten Geschichte"	"De Gruyter Akademie"	"Geschichte;Klassische Philologie. Byzantinistik. Mittellateinische und neugriechische Philologie. Neulatein"	"2192-7669"	"0075-6334"	"2229818-6"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=108771"	"http://www.degruyter.com/view/j/klio?recentIssue=true"	1901	1					0	"Alte Geschichte"
80968	"Language Typology and Universals = Sprachtypologie und Universalienforschung (STUF) "	"De Gruyter Akademie"	"Allgemeine und vergleichende Sprach- und Literaturwissenschaft. Indogermanistik. Außereuropäische Sprachen und Literaturen"	"2196-7148"	"0044-331X"	"2244789-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=80968"	"http://www.degruyter.com/view/j/stuf?recentIssue=true"	1947	1					0	"Allgemeine Linguistik"
230108	"Linguistics Vanguard"	"de Gruyter"	"Allgemeine und vergleichende Sprach- und Literaturwissenschaft. Indogermanistik. Außereuropäische Sprachen und Literaturen"	"2199-174X"	""	"2798614-7"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=230108"	"http://www.degruyter.com/view/j/lingvan?recentIssue=true"	2015	1					0	"Allgemeine Linguistik"
96912	"Metaphysica"	"De Gruyter ; formerly Springer Netherlands"	"Philosophie"	"1874-6373"	"1437-2053"	"2396831-X"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=96912"	"http://www.degruyter.com/view/j/mp?recentIssue=true"	2014	15					0	"Metaphysik"
57665	"Militärgeschichtliche Zeitschrift (früher: Militärgeschichtliche Mitteilungen)"	"De Gruyter Oldenbourg"	"Geschichte"	"2196-6850"	"0026-3826"	"2534862-0"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=57665"	"http://www.degruyter.com/view/j/mgzs?recentIssue=true"	1967	1					0	"Militärgeschichte"
110046	"Mittelalter, Das"	"De Gruyter Akademie"	"Archäologie;Geschichte"	"2196-6869"	"0949-0345"	"2050866-9"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=110046"	"http://www.degruyter.com/view/j/mial?recentIssue=true"	1996	1					0	"Mittelalterliche Geschichte"
215417	"Multimodal Communication "	"de Gruyter Mouton"	"Medien- und Kommunikationswissenschaften, Publizistik"	"2230-6587"	"2230-6579"	"2764801-1"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=215417"	"http://www.degruyter.com/view/j/mc?recentIssue=true"	2012	1					0	"Kommunikationswissenschaften"
140431	"Nietzscheforschung"	"De Gruyter Akademie"	"Philosophie"	"2191-9259"	"1869-5604"	"2574421-5"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=140431"	"http://www.degruyter.com/view/j/nifo?recentIssue=true"	1994	1					0	"Nietzscheforschung"
108026	"Orientalistische Literaturzeitung (OLZ)"	"De Gruyter Akademie"	"Allgemeine und vergleichende Sprach- und Literaturwissenschaft. Indogermanistik. Außereuropäische Sprachen und Literaturen"	"2196-6877"	"0030-5383"	"2231070-8"	"http://ezb.uni-regensburg.de/detail.phtml?bibid=NALLH&jour_id=108026"	"http://www.degruyter.com/view/j/olzg?recentIssue=true"	1898	1					0	"Orientalistik"
