"Lizenzliste: MDPI Open Access Journals [PUB-MDPI0-00001]"			 			 			 			 			 	
"Datum: 14.11.2018 um 16:23 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: (Gold) Open Access Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
184071	"Axioms"	"MDPI"	"Mathematik"	"2075-1680"	""	"2661511-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=184071"	"http://www.mdpi.com/journal/axioms"	2012	1	1				0	"Algebra"
229857	"Batteries"	"MDPI"	"Elektrotechnik,  Mess- und Regelungstechnik"	"2313-0105"	""	"2813972-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=229857"	"http://www.mdpi.com/journal/batteries"	2015	1	1				0	"Allgemeine Elektrotechnik"
179565	"Behavioral Sciences"	"MDPI"	"Psychologie"	"2076-328X"	""	"2651997-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=179565"	"http://www.mdpi.com/journal/behavsci"	2011	1	1				0	"Verhaltenspsychologie"
219904	"Beverages"	"MDPI"	"Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung;Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie;Wirtschaftswissenschaften"	"2306-5710"	""	"2785444-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=219904"	"http://www.mdpi.com/journal/beverages"	2014	1	1				0	"Getränketechnologie;Ernährungswissenschaften;Lebensmittelwirtschaft"
307610	"Big Data and Cognitive Computing"	"MDPI"	"Informatik"	"2504-2289"	""	"2895385-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=307610"	"http://www.mdpi.com/journal/BDCC"	2017						0	""
204355	"Bioengineering "	"MDPI"	"Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie"	"2306-5354"	""	"2746191-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=204355"	"http://www.mdpi.com/journal/bioengineering"	2014	1	1				0	"Biotechnologie"
184072	"Biology"	"MDPI"	"Biologie"	"2079-7737"	""	"2661517-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=184072"	"http://www.mdpi.com/journal/biology"	2012	1	1				0	"Allgemeine Biowissenschaften"
198545	"Biomedicines"	"MDPI AG (Basel, Switzerland)"	"Medizin"	"2227-9059"	""	"2720867-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=198545"	"http://www.mdpi.com/journal/biomedicines"	2013	1					0	"Biomedizin"
244700	"Biomimetics"	"Molecular Diversity Preservation International (MDPI)"	"Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie"	"2313-7673"	""	"2856245-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=244700"	"http://www.mdpi.com/journal/biomimetics"	2016						0	"Biotechnologie"
194613	"Biomolecules "	"MDPI"	"Biologie"	"2218-273X"	""	"2701262-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=194613"	"http://www.mdpi.com/journal/biomolecules"	2011	1					0	"Biochemie"
