"Lizenzliste: Wiley DEAL KP [EZB-WIDEA-01707]"			 			 			 			 			 	
"Datum: 05.09.2020 um 00:25 Uhr"			 			 			 			 			 	
"Typ der Lizenzen: Alle angezeigten Lizenzen"			 			 			 			 			 	
 			 			 			 			 			 	
"EZB-Id"	"Titel"	"Verlag"	"Fach"	"E-ISSN"	"P-ISSN"	"ZDB-Nummer"	"FrontdoorURL"	"Link zur Zeitschrift"	"erstes Jahr"	"erstes volume"	"erstes issue"	"letztes Jahr"	"letztes volume"	"letztes issue"	"Embargo"	"Schlagworte"
12549	"Concurrency and Computation : Practice and Experience"	"Wiley-Blackwell - STM "	"Informatik"	"1532-0634"	"1532-0626"	"2052606-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=12549"	"https://onlinelibrary.wiley.com/journal/15320634"	1989	1	1				0	"Allgemeine Informatik"
29416	"Conflict Resolution Quarterly "	"Wiley-Blackwell - SSH"	"Politologie"	"1932-7544"	"1536-5581"	"2088111-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=29416"	"https://onlinelibrary.wiley.com/journal/15411508"	1983	1	1				0	"Konfliktforschung"
40846	"Congenital Anomalies"	"Wiley-Blackwell - STM "	"Medizin"	"1741-4520"	"0914-3505"	"2139944-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=40846"	"https://onlinelibrary.wiley.com/journal/17414520"	1984	24	1				0	"Teratologie;Genetik"
65602	"Congenital Heart Disease"	"Wiley-Blackwell - STM "	"Medizin"	"1747-0803"	"1747-079X"	"2231467-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=65602"	"https://onlinelibrary.wiley.com/journal/17470803"	2006	1	1	2019	14	6	0	"Kardiologie"
5791	"Conservation Biology"	"Wiley-Blackwell - STM "	"Biologie"	"1523-1739"	"0888-8892"	"2020041-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5791"	"https://onlinelibrary.wiley.com/journal/15231739"	1987	1	1				0	"Allgemeiner Naturschutz;Biodiversität"
7627	"Constellations: An International Journal of Critical and Democratic Theory"	"Wiley-Blackwell - SSH"	"Philosophie;Politologie"	"1467-8675"	"1351-0487"	"1495453-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=7627"	"https://onlinelibrary.wiley.com/journal/14678675"	1994	1	1				0	"Politische Philosophie;Demokratie"
313245	"Consumer Psychology Review "	"Wiley"	"Psychologie;Wirtschaftswissenschaften"	"2476-1281"	"2476-1273"	"2917720-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=313245"	"https://onlinelibrary.wiley.com/journal/24761281"	2018	1	1				0	"Wirtschaftspsychologie;Konsumforschung"
8488	"Contact Dermatitis"	"Wiley-Blackwell - STM "	"Medizin"	"1600-0536"	"0105-1873"	"2027120-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8488"	"https://onlinelibrary.wiley.com/journal/16000536"	1975	1	1				0	"Dermatologie und Venerologie"
34281	"Contemporary Accounting Research"	"Wiley-Blackwell - SSH (formerly Canadian Academic Accounting Association CAAA)"	"Wirtschaftswissenschaften"	"1911-3846"	"0823-9150"	"2068682-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=34281"	"https://onlinelibrary.wiley.com/journal/19113846"	1984	1	1				0	"Rechnungswesen"
7211	"Contemporary Economic Policy"	"Wiley-Blackwell - SSH ; Western Economic Association International"	"Wirtschaftswissenschaften"	"1465-7287"	"1074-3529"	"2012949-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=7211"	"https://onlinelibrary.wiley.com/journal/14657287"	1982	1	1				0	"Wirtschaftspolitik"
8137	"Contributions to Plasma Physics (formerly: Beiträge aus der Plasmaphysik)"	"Wiley-Blackwell - STM "	"Physik"	"1521-3986"	"0863-1042"	"2018082-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8137"	"https://onlinelibrary.wiley.com/journal/15213986"	1960	1	1				0	"Plasmaphysik"
39876	"Conversations in Religion and Theology"	"Wiley-Blackwell"	"Theologie und Religionswissenschaft"	"1479-2214"	"1479-2206"	"2131522-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=39876"	"https://onlinelibrary.wiley.com/journal/14792214"	2003	1	1	2011	9	2	0	"Allgemeine Theologie und Religionswissenschaften"
15790	"Corporate Governance : An International Review"	"Wiley-Blackwell - SSH"	"Politologie;Wirtschaftswissenschaften"	"1467-8683"	"0964-8410"	"2062255-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=15790"	"https://onlinelibrary.wiley.com/journal/14678683"	1993	1	1				0	"Regierungswesen;Verwaltungswesen;Verwaltungswissenschaft"
140304	"Corporate Philanthropy Report"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1949-3207"	"0885-8365"	"2552846-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=140304"	"https://onlinelibrary.wiley.com/journal/19493207"	2009	24	1				0	"Sozialwirtschaft"
25281	"Corporate Social Responsibility and Environmental Management"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1535-3966"	"1535-3958"	"2083715-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=25281"	"https://onlinelibrary.wiley.com/journal/15353966"	1993	1	1				0	"Umweltmanagement"
172043	"Counseling and Values"	"Wiley-Blackwell - SSH ; American Counseling Association"	"Theologie und Religionswissenschaft"	"2161-007X"	"0160-7960"	"2067614-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=172043"	"https://onlinelibrary.wiley.com/journal/2161007X"	1956	1	1				0	"Seelsorge"
55702	"Counselling and Psychotherapy Research"	"Wiley-Blackwell - SSH ; formerly Routledge, Taylor &amp; Francis Group "	"Psychologie"	"1746-1405"	"1473-3145"	"2169628-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=55702"	"https://onlinelibrary.wiley.com/journal/17461405"	2001	1	1				0	"Psychotherapie"
65694	"Counselor Education and Supervision"	"Wiley-Blackwell - SSH ; American Counseling Association"	"Pädagogik;Psychologie"	"1556-6978"	"0011-0035"	"2066196-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=65694"	"https://onlinelibrary.wiley.com/journal/15566978"	1961	1					0	"Pädagogische Psychologie;Psychotherapie"
8827	"Creativity and Innovation Management"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1467-8691"	"0963-1690"	"2027722-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8827"	"https://onlinelibrary.wiley.com/journal/14678691"	1992	1	1				0	"Unternehmensführung"
8134	"Criminal Behaviour and Mental Health"	"Wiley-Blackwell - SSH ; Whurr Publishers"	"Psychologie"	"1471-2857"	"0957-9664"	"2042697-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8134"	"https://onlinelibrary.wiley.com/journal/14712857"	1991	1	1				0	"Forensische Psychologie;Psychiatrie;Rechtsmedizin;Kriminologie"
53544	"Criminology"	"Wiley-Blackwell - SSH"	"Rechtswissenschaft"	"1745-9125"	"0011-1384"	"2066199-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=53544"	"https://onlinelibrary.wiley.com/journal/17459125"	1963	1					0	"Kriminologie"
58461	"Criminology & Public Policy"	"Wiley-Blackwell - SSH"	"Rechtswissenschaft"	"1745-9133"	"1538-6473"	"2094251-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=58461"	"https://onlinelibrary.wiley.com/journal/17459133"	2001	1	1				0	"Kriminologie"
4075	"Critical Quarterly"	"Wiley-Blackwell - SSH"	"Anglistik. Amerikanistik"	"1467-8705"	"0011-1562"	"1473748-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4075"	"https://onlinelibrary.wiley.com/journal/14678705"	1959	1	1				0	"Englische Literaturwissenschaft"
10012	"Crop Science"	"Wiley ; Crop Science Society of America"	"Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung"	"1435-0653"	"0011-183X"	"1480918-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=10012"	"https://onlinelibrary.wiley.com/journal/14350653"	1961	1	1				0	"Pflanzenbau"
227652	"Crop, Forage & Turfgrass Management"	"Wiley ; American Society of Agronomy and the Crop Science Society of America"	"Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung"	"2374-3832"	""	"2806280-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=227652"	"https://onlinelibrary.wiley.com/journal/23743832"	2015	1	1				0	"Gartenbau"
158838	"Crops & Soils"	"Wiley ; American Society of Agronomy "	"Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung"	"2325-3606"	"0162-5098"	"2601613-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=158838"	"https://onlinelibrary.wiley.com/journal/23253606"	2007	40					0	"Pflanzenbau"
109228	"Cross Currents: The Journal of the Association for Religion and Intellectual Life (2008-)"	"Wiley-Blackwell - SSH ; Association for Religion and Intellectual Life"	"Theologie und Religionswissenschaft"	"1939-3881"	"0011-1953"	"2094521-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=109228"	"https://onlinelibrary.wiley.com/journal/19393881"	2008	58					0	"Allgemeine Theologie und Religionswissenschaften"
4056	"Crystal Research and Technology (formerly: Kristall und Technik)"	"Wiley-Blackwell - STM "	"Geowissenschaften;Physik"	"1521-4079"	"0232-1300"	"1480828-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4056"	"https://onlinelibrary.wiley.com/journal/15214079"	1966	1	1				0	"Kristallographie"
227671	"CSA News -Crop Science, Soil Science, Agronomy News-"	"Wiley ; American Society of Agronomy ; Crop Science Society of America ; Soil Science Society of America"	"Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung"	"2325-3584"	"1529-9163"	"2806313-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=227671"	"https://onlinelibrary.wiley.com/journal/23253584"	1997	42	11				0	"Landwirtschaft USA"
60787	"Culture, Agriculture, Food and Environment"	"Wiley-Blackwell - SSH ; American Anthropological Association"	"Ethnologie (Volks- und Völkerkunde);Land- und Forstwirtschaft. Gartenbau. Fischereiwirtschaft. Hauswirtschaft. Ernährung"	"2153-9561"	"2153-9553"	"2667629-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=60787"	"https://onlinelibrary.wiley.com/journal/1556486X"	1977	1	1				0	"Agrarsoziologie;Vergleichende Ethnographie"
133124	"Curator: The Museum Journal"	"Wiley-Blackwell - SSH; The California Academy of Sciences"	"Wissenschaftskunde, Forschung, Hochschul-, Museumswesen"	"2151-6952"	"0011-3069"	"2544385-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=133124"	"https://onlinelibrary.wiley.com/journal/21516952"	1958	1	1				0	"Museumswesen"
61780	"Current Protocols in Bioinformatics"	"Wiley"	"Biologie;Informatik"	"1934-340X"	"1934-3396"	"2179022-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61780"	"https://currentprotocols.onlinelibrary.wiley.com/journal/1934340x"	2003						0	"Bioinformatik"
61792	"Current Protocols in Cell Biology"	"Wiley"	"Biologie"	"1934-2616"	"1934-2500"	"2179048-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61792"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19342616/"	1998						0	"Zellbiologie"
189787	"Current Protocols in Chemical Biology"	"Wiley"	"Biologie;Chemie und Pharmazie"	"2160-4762"	""	"2720989-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=189787"	"https://currentprotocols.onlinelibrary.wiley.com/journal/21604762"	2009	1	1				0	"Biochemie"
61791	"Current Protocols in Cytometry"	"Wiley"	"Biologie"	"1934-9300"	"1934-9297"	"2179050-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61791"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19349300"	1997						0	"Zellbiologie"
61790	"Current Protocols in Food Analytical Chemistry"	"Wiley"	"Verfahrenstechnik, Biotechnologie, Lebensmitteltechnologie"	"2572-5602"	""	"2179053-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61790"	"https://currentprotocols.onlinelibrary.wiley.com/loi/25725602"	2001			2003			0	"Lebensmittelchemie"
61789	"Current Protocols in Human Genetics"	"Wiley"	"Medizin"	"1934-8258"	"1934-8266"	"2179054-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61789"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19348258"	1994						0	"Genetik"
61788	"Current Protocols in Immunology"	"Wiley"	"Medizin"	"1934-368X"	"1934-3671"	"2179059-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61788"	"https://currentprotocols.onlinelibrary.wiley.com/journal/1934368X"	1991						0	"Immunologie"
58986	"Current Protocols in Microbiology"	"Wiley"	"Biologie"	"1934-8533"	"1934-8525"	"2213675-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=58986"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19348533"	2006						0	"Mikrobiologie"
61786	"Current Protocols in Molecular Biology"	"Wiley"	"Biologie"	"1934-3647"	"1934-3639"	"2179066-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61786"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19343647"	1987						0	"Molekularbiologie"
237175	"Current Protocols in Mouse Biology"	"Wiley"	"Biologie"	"2161-2617"	""	"2834668-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=237175"	"https://currentprotocols.onlinelibrary.wiley.com/journal/21612617"	2011	1	1				0	"Zellbiologie"
61784	"Current Protocols in Neuroscience"	"Wiley"	"Medizin"	"1934-8576"	"1934-8584"	"2179072-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61784"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19348576"	1997						0	"Neurologie"
61785	"Current Protocols in Nucleic Acid Chemistry"	"Wiley"	"Chemie und Pharmazie"	"1934-9289"	"1934-9270"	"2179070-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61785"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19349289"	2000						0	"Biochemie"
61782	"Current Protocols in Pharmacology"	"Wiley"	"Medizin"	"1934-8290"	"1934-8282"	"2179074-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61782"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19348290"	1998						0	"Pharmakologie"
246263	"Current Protocols in Plant Biology"	"Wiley"	"Biologie"	"2379-8068"	""	"2861425-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=246263"	"https://currentprotocols.onlinelibrary.wiley.com/journal/23798068"	2016	1					0	"Allgemeine Botanik"
61781	"Current Protocols in Protein Science"	"Wiley"	"Medizin"	"1934-3663"	"1934-3655"	"2179077-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61781"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19343663/"	1995						0	"Labormedizin"
92553	"Current Protocols in Stem Cell Biology"	"Wiley"	"Biologie"	"1938-8969"	"1941-7322"	"2378093-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=92553"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19388969"	2007	1					0	"Zellbiologie"
61779	"Current Protocols in Toxicology"	"Wiley"	"Medizin"	"1934-9262"	"1934-9254"	"2179079-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=61779"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19349262"	1999						0	"Toxikologie"
172030	"Current Protocols: Essential Laboratory Techniques -in-"	"Wiley"	"Chemie und Pharmazie"	"1948-3430"	""	"2645543-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=172030"	"https://currentprotocols.onlinelibrary.wiley.com/journal/19483430"	2008						0	"Chemische Technik"
8138	"Curriculum Journal, The"	"Wiley ; formerly Routledge, Taylor &amp; Francis"	"Pädagogik"	"1469-3704"	"0958-5176"	"2020406-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8138"	"https://onlinelibrary.wiley.com/journal/14693704"	1990	1	1				0	"Curriculumforschung"
6140	"Curtis's Botanical Magazine (1-84-)"	"Wiley-Blackwell - STM "	"Biologie"	"1467-8748"	"1355-4905"	"2006494-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=6140"	"https://onlinelibrary.wiley.com/journal/14678748"	1984	1	1				0	"Allgemeine Botanik"
1914	"Cytometry. Part A"	"Wiley-Blackwell - STM "	"Biologie;Medizin"	"1552-4930"	"1552-4922"	"2180639-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1914"	"https://onlinelibrary.wiley.com/journal/15524930"	2003	51	1				0	"Zellbiologie"
40322	"Cytometry. Part B: Clinical Cytometry (formerly: Communications in Clinical Cytometry)"	"Wiley-Blackwell - STM "	"Biologie;Medizin"	"1552-4957"	"1552-4949"	"2180651-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=40322"	"https://onlinelibrary.wiley.com/journal/15524957"	2003	51	1				0	"Zellbiologie"
5792	"Cytopathology"	"Wiley"	"Medizin"	"1365-2303"	"0956-5507"	"2020042-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5792"	"https://onlinelibrary.wiley.com/journal/13652303"	1990	1	1				0	"Zellbiologie;Pathologie;Onkologie"
1905	"Cytoskeleton "	"Wiley-Blackwell - STM "	"Biologie;Medizin"	"1949-3592"	"1949-3584"	"2536522-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1905"	"https://onlinelibrary.wiley.com/journal/19493592"	1980	1	1				0	"Zellbiologie"
118974	"Dean and Provost"	"Wiley-Blackwell - SSH"	"Soziologie"	"1943-7587"	"1527-6562"	"2552961-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=118974"	"https://onlinelibrary.wiley.com/journal/19437587"	2008	9	5				0	"Soziale Netzwerke"
31556	"Decision Sciences"	"Wiley-Blackwell - SSH"	"Wirtschaftswissenschaften"	"1540-5915"	"0011-7315"	"2066218-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=31556"	"https://onlinelibrary.wiley.com/journal/15405915"	1970	1	1				0	"Organisationsmanagement"
31557	"Decision Sciences Journal of Innovative Education"	"Wiley-Blackwell - SSH"	"Pädagogik"	"1540-4609"	"1540-4595"	"2111379-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=31557"	"https://onlinelibrary.wiley.com/journal/15404609"	2003	1	1				0	"Allgemeine pädagogische Zeitschriften"
9018	"Dental Traumatology (formerly: Endodontics & Dental Traumatology)"	"Wiley"	"Medizin"	"1600-9657"	"1600-4469"	"2027107-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=9018"	"https://onlinelibrary.wiley.com/journal/16009657"	1985	1	1				0	"Zahnmedizin"
2982	"Dentomaxillofacial Radiology (DMFR)"	"Wiley; British Institute of Radiology (BIR)"	"Medizin"	"1476-542X"	"0250-832X"	"2004893-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=2982"	"http://www.birpublications.org/loi/dmfr"	1972	1					0	"Zahnmedizin;Radiologie"
109710	"Department Chair, The"	"Wiley-Blackwell - SSH"	"Wissenschaftskunde, Forschung, Hochschul-, Museumswesen"	"1936-4393"	"1049-3255"	"2452224-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=109710"	"https://onlinelibrary.wiley.com/journal/19364393"	2007	18	1				0	"Höheres Bildungswesen"
4862	"Depression and Anxiety"	"Wiley"	"Medizin;Psychologie"	"1520-6394"	"1091-4269"	"2001248-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4862"	"https://onlinelibrary.wiley.com/journal/15206394"	1996	4	3				0	"Psychiatrie;Psychotherapie"
8230	"Dermatologic Therapy"	"Wiley"	"Medizin"	"1529-8019"	"1396-0296"	"2020064-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8230"	"https://onlinelibrary.wiley.com/journal/15298019"	2000	13	1				0	"Dermatologie und Venerologie"
15050	"Design Management Journal"	"Wiley-Blackwell - SSH; Design Management Institute"	"Kunstgeschichte"	"1948-7177"	"1942-5074"	"2554563-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=15050"	"https://onlinelibrary.wiley.com/journal/19487177"	2000	1	1				0	"Design"
129801	"Design Management Review"	"Wiley-Blackwell - SSH; Design Management Institute"	"Kunstgeschichte"	"1948-7169"	"1557-0614"	"2388476-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=129801"	"http://www.dmi.org/?page=Review"	1989	1	1				0	"Design"
65166	"Developing Economies, The"	"Wiley-Blackwell - SSH ; Institute of Developing Economies"	"Wirtschaftswissenschaften"	"1746-1049"	"0012-1533"	"2157964-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=65166"	"https://onlinelibrary.wiley.com/journal/17461049"	1962	1	1				0	"Wirtschaftsbericht Ostasien;Finanzwirtschaft"
12440	"Developing World Bioethics"	"Wiley"	"Medizin;Philosophie"	"1471-8847"	"1471-8731"	"2051987-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=12440"	"https://onlinelibrary.wiley.com/journal/14718847"	2001	1	1				0	"Bioethik;Medizinethik"
118969	"Development and Alumni Relations Report"	"Wiley Periodicals, Inc."	"Allgemeines, Fachübergreifendes"	"1945-6255"	"1523-5343"	"2491550-6"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=118969"	"https://onlinelibrary.wiley.com/journal/19456255"	2008	10	9	2010	13	8	0	"Fachübergreifende Zeitschrift"
4084	"Development and Change"	"Wiley-Blackwell - SSH (bis 1992: Sage)"	"Politologie;Soziologie"	"1467-7660"	"0012-155X"	"1482666-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4084"	"https://onlinelibrary.wiley.com/journal/14677660"	1970	1	1				0	"Entwicklungszusammenarbeit"
4085	"Development Policy Review"	"Wiley-Blackwell - SSH"	"Politologie"	"1467-7679"	"0950-6764"	"1492275-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4085"	"https://onlinelibrary.wiley.com/journal/14677679"	1966	1	1				0	"Entwicklungszusammenarbeit"
5793	"Development, Growth and Differentiation"	"Wiley-Blackwell - STM ; Japanese Society of Developmental Biologists"	"Biologie"	"1440-169X"	"0367-0228"	"2020067-5"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5793"	"https://onlinelibrary.wiley.com/journal/1440169x"	1950	1	1				0	"Genetik;Anatomie"
1917	"Developmental Dynamics "	"Wiley"	"Medizin"	"1553-0795"	"1058-8388"	"1473797-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1917"	"https://onlinelibrary.wiley.com/journal/10970177"	1901	1					0	"Anatomie"
6632	"Developmental Medicine & Child Neurology"	"Wiley ; früher: Cambridge University Press"	"Medizin"	"1469-8749"	"0419-0238"	"2001992-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=6632"	"https://onlinelibrary.wiley.com/journal/14698749"	1958	1	1				0	"Kinderheilkunde;Neurologie;Entwicklungspsychologie "
86962	"Developmental Neurobiology"	"Wiley-Blackwell - STM "	"Biologie;Medizin"	"1932-846X"	"1932-8451"	"2266191-8"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=86962"	"https://onlinelibrary.wiley.com/journal/1932846X"	1969	1	1				0	"Neurologie;Verhaltensforschung"
1918	"Developmental Psychobiology"	"Wiley-Blackwell - STM "	"Psychologie"	"1098-2302"	"0012-1630"	"1473800-4"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1918"	"https://onlinelibrary.wiley.com/journal/10982302"	1968	1	1				0	"Entwicklungspsychologie;Neuropsychologie"
8507	"Developmental Science"	"Wiley-Blackwell - SSH"	"Psychologie"	"1467-7687"	"1363-755X"	"2023952-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8507"	"https://onlinelibrary.wiley.com/journal/14677687"	1998	1	1				0	"Entwicklungspsychologie"
5794	"Diabetes, Obesity and Metabolism"	"Wiley"	"Medizin"	"1463-1326"	"1462-8902"	"2004918-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5794"	"https://onlinelibrary.wiley.com/journal/14631326"	1999	1	1				0	"Diabetologie"
4865	"Diabetes/Metabolism Research and Reviews"	"Wiley"	"Medizin"	"1520-7560"	"1520-7552"	"2001565-3"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4865"	"https://onlinelibrary.wiley.com/journal/15207560"	1985	1	1				0	"Diabetologie"
5977	"Diabetic Medicine"	"Wiley"	"Medizin"	"1464-5491"	"0742-3071"	"2019647-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=5977"	"https://onlinelibrary.wiley.com/journal/14645491"	1984	1	1				0	"Diabetologie"
1920	"Diagnostic Cytopathology"	"Wiley"	"Medizin"	"1097-0339"	"8755-1039"	"2001251-2"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1920"	"https://onlinelibrary.wiley.com/journal/10970339"	1985	1	1				0	"Pathologie;Zytologie;Onkologie"
56448	"Dialectica: International Journal of Philosophy and Official Organ of the ESAP"	"Wiley-Blackwell - SSH ; JSTOR"	"Philosophie"	"1746-8361"	"0012-2017"	"2193350-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=56448"	"https://onlinelibrary.wiley.com/journal/17468361"	1947	1	1	2019	73	4	0	"Analytische Philosophie"
8653	"Dialog : A Journal of Theology"	"Wiley-Blackwell - SSH"	"Theologie und Religionswissenschaft"	"1540-6385"	"0012-2033"	"2024914-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8653"	"https://onlinelibrary.wiley.com/journal/15406385"	2000	39	1				0	"Allgemeine Theologie und Religionswissenschaften"
127989	"Digest of Middle East Studies (DOMES)"	"Wiley-Blackwell - SSH"	"Politologie"	"1949-3606"	"1060-4367"	"2155972-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=127989"	"https://onlinelibrary.wiley.com/journal/19493606"	1992	1	1				0	"Länderbericht Naher Osten"
8231	"Digestive Endoscopy"	"Wiley"	"Medizin"	"1443-1661"	"0915-5635"	"2020071-7"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=8231"	"https://onlinelibrary.wiley.com/journal/14431661"	1989	1	1				0	"Gastroenterologie;Chirurgie"
129045	"Disability Compliance for Higher Education"	"Wiley-Blackwell - SSH"	"Wissenschaftskunde, Forschung, Hochschul-, Museumswesen"	"1943-8001"	"1086-1335"	"2532280-1"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=129045"	"https://onlinelibrary.wiley.com/journal/19438001"	2008	13	6				0	"Höheres Bildungswesen"
4728	"Disasters"	"Wiley-Blackwell - SSH"	"Technik allgemein"	"1467-7717"	"0361-3666"	"1482668-9"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4728"	"https://onlinelibrary.wiley.com/journal/14677717"	1977	1	1				0	"Katastrophenschutz"
4451	"Drug and Alcohol Review "	"Wiley ; formerly Informa Healthcare"	"Medizin;Psychologie"	"1465-3362"	"0959-5236"	"1476371-0"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=4451"	"https://onlinelibrary.wiley.com/journal/14653362"	1982	1	1				0	"Suchtforschung"
1921	"Drug Development Research"	"Wiley-Blackwell - STM "	"Chemie und Pharmazie"	"1098-2299"	"0272-4391"	"1500191-X"	"http://ezb.uni-regensburg.de/detail.phtml?jour_id=1921"	"https://onlinelibrary.wiley.com/journal/10982299"	1981	1	1				0	"Pharmazie"
